,smiles,cmpd_id,fragmentA,fragmentB,sucos,int_count
634,O=C(N[C@H](CO)[C@H]1CC=CCC1)c1ccc2nnc(C3CC3)n2c1,ENAMINE:Z4047590131,x1594_0A,x1071_0A,0.5603080303625619,2
635,C[C@@H](CCCc1cccnc1)NC(=O)NCc1ccc2c(c1)OCO2,ENAMINE:Z2301784627,x1140_0A,x1498_0A,0.5601464115063238,4
636,COC(=O)[C@@H](NC(=O)C=Cc1ccc2c(c1)OCO2)C(C)(C)F,ENAMINE:Z4506256407,x1140_0A,x1071_0A,0.5598474477075155,5
637,CCN(CC)S(=O)(=O)c1ccc2nnc(SCCC(=O)Nc3ccc4c(c3)OCCO4)n2c1,MOLPORT:009-444-394,x1594_0A,x2021_0A,0.5594358088888549,6
638,c1cn2cnnc2c(NCc2cn(C3CCC3)nn2)n1,ENAMINE:Z2851722884,x0147_0A,x1083_0A,0.5591732536726831,1
639,O=C(CN1CCCC1)NCCCc1nnc2ccccn12,MOLPORT:044-686-337,x1594_0A,x1083_0A,0.5589683249369274,3
640,O=C(NCC1CCC1)Nc1ccc2nnc(C3CC3)n2c1,ENAMINE:Z2018743726,x1594_0A,x1083_0A,0.5588445235951219,3
641,C[C@@H](Cn1nnc2ccccc21)C(=O)N1CCCC[C@H]1CO,ENAMINE:Z3835725387,x1083_0A,x1594_0A,0.5588108710233621,5
642,CN1CCO[C@H](CS(=O)(=O)NCC(=O)C2CCCC2)C1,ENAMINE:Z2775156933,x1071_0A,x1083_0A,0.5581019606418529,4
643,O=C(CSc1nnc2ccccn12)N(Cc1cccs1)c1ccc2c(c1)OCCO2,MOLPORT:004-180-080,x1594_0A,x2021_0A,0.5579016042940877,5
644,CN(C[C@@H]1CCCN1C(=O)CNS(C)(=O)=O)C(=O)c1cnco1,ENAMINE:PV-002781037523,x1071_0A,x1498_0A,0.5573808241364647,4
645,O=C(CSc1nnc2ccccn12)N(Cc1cccs1)c1ccc2c(c1)OCCO2,MOLPORT:004-180-080,x1594_0A,x1919_0A,0.5573625748782854,2
646,NC[C@@H]1CC[C@H](NC(=O)CCc2ccccc2)C1,ENAMINE:Z2266380097,x1020_0A,x0130_0A,0.557140721894751,3
647,C[C@H]1C[C@H]1CS(=O)(=O)NCC(=O)C1CCCC1,ENAMINE:Z4274505675,x1071_0A,x1083_0A,0.5570947168559384,4
648,C[C@@](O)(c1cccnc1)c1cc(-c2ccc3c(c2)OCO3)no1,MOLPORT:002-745-798,x1140_0A,x1498_0A,0.5564008021090799,2
649,NCc1ccccc1CCC(=O)NC1CC2(CCCCC2)C1,ENAMINE:Z3383177381,x1020_0A,x0130_0A,0.5563624451950631,1
650,Cc1nnc2ccc(S(=O)(=O)Nc3ccc4c(c3)OCCO4)cn12,MOLPORT:010-916-301,x1594_0A,x1919_0A,0.556301312965951,3
651,O=C(NOC1CCCC1)N1CCC(c2nnc3cnccn23)CC1,ENAMINE:Z4476131532,x0147_0A,x1083_0A,0.5562192117972058,2
652,Cc1nnc2ccc(S(=O)(=O)Nc3ccc4c(c3)OCCO4)cn12,MOLPORT:010-916-301,x1594_0A,x2021_0A,0.5560674739813567,4
653,O=C(c1cn2cnnc2cn1)N(Cc1ccccn1)C1CC1,ENAMINE:Z3466809453,x0147_0A,x1052_1A,0.5556816967735465,3
654,NC(=NN=C(N)c1ccncc1)c1ccncc1,MOLPORT:035-716-913,x1498_0A,x1052_1A,0.5556444905282618,3
655,CS(=O)(=O)NCC(=O)N1C[C@@H](NC(=O)c2cocn2)C2(CC2)C1,ENAMINE:PV-003142564245,x1071_0A,x1498_0A,0.5552225163472143,3
656,Cc1nnc2c(NC(=O)c3cc4c(cn3)OCCO4)cccn12,ENAMINE:PV-003892725209,x1594_0A,x2021_0A,0.5552092755708128,4
657,CS(=O)(=O)NCC(=O)N1[C@H]2CC[C@]1(CNC(=O)C1CCC1)CC2,ENAMINE:PV-003853063504,x1071_0A,x1083_0A,0.5552027105585733,3
658,C[C@@H](N)CN1CCC(NC(=O)CCc2ccccc2)CC1,"ENAMINE:Z2447260166,ENAMINE:Z4592007243,ENAMINE:Z4592007254",x1020_0A,x0130_0A,0.5550614113599627,2
659,CS(=O)(=O)NCC(=O)N1CC2(CCCN(C(=O)C3CCCC3)C2)C1,ENAMINE:PV-002737802523,x1071_0A,x1083_0A,0.5547114041068529,4
660,Cc1nnc2c(NC(=O)Nc3ccc4c(c3)OCCO4)cccn12,MOLPORT:010-924-617,x1594_0A,x2021_0A,0.5543826741450171,6
661,CC(=O)OCC(=O)NC[C@@H]1C[C@@H]1NC(=O)c1cccn2cnnc12,ENAMINE:PV-003146793380,x1594_0A,x2021_0A,0.5541879648307944,6
662,CNS(=O)(=O)c1ccc(C(=O)Nc2ccc3nncn3c2)cc1,ENAMINE:Z1578615101,x1594_0A,x1140_0A,0.5540841805349903,4
663,C[C@H](F)CC(=O)NC[C@H]1C[C@@H](NC(=O)c2cn3cnnc3cn2)C1,"ENAMINE:PV-003049384562,ENAMINE:PV-003049384566",x0147_0A,x1919_0A,0.5540382962237235,3
664,O=C(Nc1ccn2cnnc2c1)c1ccc2c(n1)OCCO2,ENAMINE:PV-002719338530,x1594_0A,x2021_0A,0.5539243523079037,4
665,O=C(CCCc1nnc2ccccn12)Nc1ccc2c(c1)OCCO2,MOLPORT:019-952-525,x1594_0A,x2021_0A,0.5539003103495933,4
666,CSCC[C@H](NC(=O)Cc1ccc2c(c1)OCCO2)c1nnc2ccccn12,MOLPORT:002-663-662,x1594_0A,x2021_0A,0.5533937397080926,4
667,C[C@@H](Sc1nnc2ccccn12)C(=O)Nc1ccc2c(c1)OCCO2,MOLPORT:004-083-501,x1594_0A,x2021_0A,0.5531401057856044,4
668,O=C(NCCc1ccc2c(c1)OCO2)c1cncc2c1CCC2,ENAMINE:Z4416738341,x1140_0A,x1498_0A,0.5528228696153111,6
669,Cc1nnc2c(NC(=O)c3cc4c(cn3)OCCO4)cccn12,ENAMINE:PV-003892725209,x1594_0A,x1919_0A,0.552597587229497,4
670,C[C@H](NC(=O)CCC1CCC1)C1CN(C(=O)CNS(C)(=O)=O)C1,ENAMINE:PV-002892130454,x1071_0A,x1083_0A,0.552578413373823,4
671,CS(=O)(=O)CCC(=O)NC[C@H]1CCCN(C(=O)C2=CCCC2)C1,ENAMINE:PV-001395332363,x1083_0A,x2021_0A,0.5525108256586072,1
672,CC(C)CNC[C@H]1C[C@@H](NC(=O)CCc2ccccc2)C1,"ENAMINE:PV-000980299266,ENAMINE:PV-001003034695",x1020_0A,x0130_0A,0.5516244055317989,2
673,C[C@H](OC(=O)c1cccnc1)C(=O)NCc1ccc2c(c1)OCO2,MOLPORT:004-029-103,x1140_0A,x1498_0A,0.5513731509824112,2
674,CC(C)(CNC(=O)c1ccc2nnc(C3CC3)n2c1)N1CCCC1,ENAMINE:Z4136638920,x1594_0A,x1083_0A,0.5512026477378612,3
675,CS(=O)(=O)NCC(=O)N1CCCN(C(=O)[C@@H]2CCC3(CC3)C2)CC1,ENAMINE:PV-003183563269,x1071_0A,x1083_0A,0.5511525302566376,3
676,O=C(CNS(=O)(=O)CC1(C(F)F)CCCC1)N1CCCC1,ENAMINE:Z2701884915,x1071_0A,x1083_0A,0.5506087243869953,8
677,O=C(Nc1ccc2nnc(C3CC3)n2c1)N1CCCSCC1,ENAMINE:Z2018762796,x1594_0A,x1071_0A,0.5505658857640054,4
678,O=C(NCC#CCOc1ccc2c(c1)OCO2)c1ccncc1,MOLPORT:028-612-547,x1140_0A,x1498_0A,0.5505066072616682,4
679,CC(C)[C@H](NC(=O)CSc1nnc2ccccn12)c1ccc2c(c1)OCCCO2,MOLPORT:004-212-652,x1594_0A,x2021_0A,0.5504332527780388,4
680,NCc1ccccc1CCC(=O)Nc1cccc2cnccc12,ENAMINE:PV-003432587728,x1020_0A,x0130_0A,0.5502540787320424,2
681,Cc1nnc2ccc(C(=O)NCC(C)(C)n3cccn3)cn12,ENAMINE:Z2883258055,x1594_0A,x1052_1A,0.5502251200766636,2
682,COC(=O)NCC(=O)N1C[C@@H]2[C@H](C1)[C@H]2NC(=O)c1ccns1,ENAMINE:PV-001403054931,x1071_0A,x1498_0A,0.6844425513641538,7
683,CCS(=O)(=O)N[C@@H](C)C(=O)N1CC[C@@H](NC(=O)c2ccsn2)C1,ENAMINE:PV-001416788709,x1071_0A,x1498_0A,0.661769811012087,7
684,COC(=O)N(C)CC(=O)N1CC([C@@H](C)NC(=O)c2ccns2)C1,ENAMINE:PV-002753462047,x1071_0A,x1498_0A,0.6524706056352418,4
685,COC(=O)NCC(=O)N1CC(C[C@@H](C)NC(=O)c2ccon2)C1,ENAMINE:PV-002830358234,x1071_0A,x1498_0A,0.6523293055541034,7
686,COC(=O)N[C@@H](C)C(=O)N1CCC[C@@H](NC(=O)c2cnsc2)C1,"ENAMINE:PV-002951300703,ENAMINE:PV-002951300704",x1071_0A,x1498_0A,0.6318622895686538,5
687,COC(=O)N[C@H](C)C(=O)N1CCC[C@H](NC(=O)Cc2cscn2)C1,ENAMINE:PV-002771954921,x1071_0A,x1498_0A,0.6286012234537213,5
688,O=C(Cn1nnc2ccccc21)Nc1ccc2c(c1)OCCO2,MOLPORT:003-254-469,x1140_0A,x1594_0A,0.6277854415228451,4
